FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,VintagePrice,VintageRatingPriceRatio,Age
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2014,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2014,Burgundy,Côte de Beaune White,4.5,91,215,0.020930233,7
Enate Chardonnay Uno 2011,Enate,Chardonnay Uno,2011,Spanish,Chardonnay,4.5,90,240.21,0.018733608,10
Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2015,Joseph Drouhin,Beaune 1er Cru 'Clos des Mouches' Blanc,2015,Burgundy,Côte de Beaune White,4.5,82,100.82,0.044634001,6
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2008,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,76,348,0.012931034,13
Domaine Leflaive Bâtard-Montrachet Grand Cru 2012,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2012,Burgundy,Côte de Beaune White,4.5,73,482.98,0.009317156,9
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2002,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2002,Burgundy,Chablis,4.5,72,336,0.013392857,19
M. Chapoutier Ermitage de l'Orée 2007,M. Chapoutier,Ermitage de l'Orée,2007,Northern Rhône,White,4.5,72,242.86,0.018529194,14
Domaine Coche-Dury Meursault Blanc 2014,Domaine Coche-Dury,Meursault Blanc,2014,Burgundy,Côte de Beaune White,4.5,70,554.52,0.008115127,7
Keller Abts Erde Riesling 2011,Keller,Abts Erde Riesling,2011,German,Riesling,4.5,69,280,0.016071429,10
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2015,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2015,Burgundy,Chablis,4.5,69,200.64,0.02242823,6
Fontaine-Gagnard Bâtard-Montrachet Grand Cru 2009,Fontaine-Gagnard,Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,67,201.88,0.02229047,12
Olivier Leflaive Bâtard-Montrachet Grand Cru 2009,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,65,350,0.012857143,12
Sine Qua Non In The Abstract 2012,Sine Qua Non,In The Abstract,2012,Californian,White Blend,4.5,59,272,0.016544118,9
Raveneau Chablis Premier Cru 'Butteaux' 2005,Raveneau,Chablis Premier Cru 'Butteaux',2005,Burgundy,Chablis,4.5,58,221.81,0.020287634,16
Olivier Leflaive Bâtard-Montrachet Grand Cru 2008,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,55,260,0.017307692,13
Olivier Leflaive Bâtard-Montrachet Grand Cru 2014,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2014,Burgundy,Côte de Beaune White,4.5,51,528,0.008522727,7
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,Chevalier-Montrachet Grand Cru Blanc,2004,Burgundy,Côte de Beaune White,4.5,51,231.67,0.019424181,17
Domaine Coche-Dury Meursault Blanc 2002,Domaine Coche-Dury,Meursault Blanc,2002,Burgundy,Côte de Beaune White,4.5,50,502.43,0.008956472,19
Aubert Chardonnay CIX 2013,Aubert,Chardonnay CIX,2013,Californian,Chardonnay,4.5,49,236,0.019067797,8
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2010,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,2010,Burgundy,Côte de Beaune White,4.5,49,538.8,0.008351893,11
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2015,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2015,Burgundy,Côte de Beaune White,4.5,49,201.64,0.022317001,6
Domaine des Comtes Lafon Meursault 2012,Domaine des Comtes Lafon,Meursault,2012,Burgundy,Côte de Beaune White,4.5,47,120,0.0375,9
Marcassin Marcassin Vineyard Chardonnay 2006,Marcassin,Marcassin Vineyard Chardonnay,2006,Californian,Chardonnay,4.5,47,510,0.008823529,15
Arnaud Ente Meursault 2007,Arnaud Ente,Meursault,2007,Burgundy,Côte de Beaune White,4.5,47,403.29,0.011158224,14
Domaine Coche-Dury Meursault Blanc 2016,Domaine Coche-Dury,Meursault Blanc,2016,Burgundy,Côte de Beaune White,4.5,47,368.84,0.012200412,5
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2009,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,46,366,0.012295082,12
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2009,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2009,German,Riesling,4.5,43,234.41,0.019197133,12
Domaine Coche-Dury Puligny-Montrachet Les Enseignères 2008,Domaine Coche-Dury,Puligny-Montrachet Les Enseignères,2008,Burgundy,Côte de Beaune White,4.5,42,705.75,0.006376196,13
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2010,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2010,Burgundy,Côte de Beaune White,4.5,42,450,0.01,11
Sine Qua Non The Hoodoo Man 2006,Sine Qua Non,The Hoodoo Man,2006,Californian,White Blend,4.5,41,288.7,0.015587115,15
Domaine de La Romanée-Conti Montrachet Grand Cru 2006,Domaine de La Romanée-Conti,Montrachet Grand Cru,2006,Burgundy,Côte de Beaune White,4.5,40,7538,0.000596975,15
Domaine Coche-Dury Puligny-Montrachet Les Enseignères 2005,Domaine Coche-Dury,Puligny-Montrachet Les Enseignères,2005,Burgundy,Côte de Beaune White,4.5,38,756.17,0.005951043,16
Aubert Chardonnay Lauren 2014,Aubert,Chardonnay Lauren,2014,Californian,Chardonnay,4.5,38,234,0.019230769,7
Domaine Roulot Tessons Clos de Mon Plaisir Meursault 2013,Domaine Roulot,Tessons Clos de Mon Plaisir Meursault,2013,Burgundy,Côte de Beaune White,4.5,38,211.73,0.021253483,8
Faiveley Corton-Charlemagne Grand Cru 2015,Faiveley,Corton-Charlemagne Grand Cru,2015,Burgundy,Côte de Beaune White,4.5,38,203.33,0.02213151,6
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2017,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2017,German,Riesling,4.5,37,599.19,0.007510139,4
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2003,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,2003,Burgundy,Côte de Beaune White,4.5,35,310.87,0.014475504,18
Etienne Sauzet Bâtard-Montrachet Grand Cru 2012,Etienne Sauzet,Bâtard-Montrachet Grand Cru,2012,Burgundy,Côte de Beaune White,4.5,35,404.68,0.011119897,9
Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2011,Faiveley,Bienvenues-Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,34,256.67,0.01753224,10
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2004,Château Haut-Brion,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2004,Bordeaux,White,4.5,34,655.34,0.006866665,17
Bouchard Père & Fils Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,Montrachet Grand Cru Blanc,2004,Burgundy,Côte de Beaune White,4.5,33,443.33,0.010150452,17
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2005,Bouchard Père & Fils,Chevalier-Montrachet Grand Cru Blanc,2005,Burgundy,Côte de Beaune White,4.5,33,251.67,0.017880558,16
Domaine Coche-Dury Meursault Les Chevalieres 2008,Domaine Coche-Dury,Meursault Les Chevalieres,2008,Burgundy,Côte de Beaune White,4.5,33,1038.47,0.004333298,13
Leroy Puligny-Montrachet Premier Cru Sous le Puits 2011,Leroy,Puligny-Montrachet Premier Cru Sous le Puits,2011,Burgundy,Côte de Beaune White,4.5,32,550,0.008181818,10
Etienne Sauzet Bâtard-Montrachet Grand Cru 2011,Etienne Sauzet,Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,32,483.95,0.009298481,10
Allende Martires Rioja 2012,Allende,Martires Rioja,2012,Spanish,Rioja White,4.5,31,125.85,0.035756853,9
Raveneau Chablis Grand Cru 'Valmur' 2015,Raveneau,Chablis Grand Cru 'Valmur',2015,Burgundy,Chablis,4.5,25,252.06,0.017852892,6
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 1996,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,1996,Burgundy,Côte de Beaune White,4.5,31,703.655,0.006395179,25
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,Château Haut-Brion,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2011,Bordeaux,White,4.5,31,751.12,0.005991053,10
Bouchard Père & Fils Montrachet Grand Cru Blanc 2002,Bouchard Père & Fils,Montrachet Grand Cru Blanc,2002,Burgundy,Côte de Beaune White,4.5,30,600,0.0075,19
Jean-Claude Ramonet Bienvenues-Bâtard-Montrachet Grand Cru 2013,Jean-Claude Ramonet,Bienvenues-Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.5,29,290,0.015517241,8
Clos Rougeard Brézé Saumur Blanc 2013,Clos Rougeard,Brézé Saumur Blanc,2013,Loire,Chenin Blanc,4.5,29,201.64,0.022317001,8
Domaine Roulot Meursault 1er Cru 'Clos des Bouchères' Monopole 2015,Domaine Roulot,Meursault 1er Cru 'Clos des Bouchères' Monopole,2015,Burgundy,Côte de Beaune White,4.5,29,396.57,0.011347303,6
Sine Qua Non The Petition 2005,Sine Qua Non,The Petition,2005,Californian,White Blend,4.5,29,337.6,0.013329384,16
Domaine Jean-Louis Chave Hermitage Blanc 2009,Domaine Jean-Louis Chave,Hermitage Blanc,2009,Northern Rhône,White,4.5,28,221.81,0.020287634,12
Etienne Sauzet Chevalier-Montrachet Grand Cru 2010,Etienne Sauzet,Chevalier-Montrachet Grand Cru,2010,Burgundy,Côte de Beaune White,4.5,28,453.7,0.009918448,11
Louis Latour Chevalier-Montrachet Grand Cru Les Demoiselles 2010,Louis Latour,Chevalier-Montrachet Grand Cru Les Demoiselles,2010,Burgundy,Côte de Beaune White,4.5,27,223.33,0.020149554,11
Domaine des Héritiers Louis Jadot Chevalier Montrachet Grand Cru Les Demoiselles 2009,Domaine des Héritiers Louis Jadot,Chevalier Montrachet Grand Cru Les Demoiselles,2009,Burgundy,Côte de Beaune White,4.5,26,231.05,0.019476304,12
Domaine Leflaive Puligny-Montrachet 1er Cru Les Folatières 2016,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Folatières,2016,Burgundy,Côte de Beaune White,4.5,26,262.68,0.01713111,5
Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2015,Jean-Claude Ramonet,Bâtard-Montrachet Grand Cru,2015,Burgundy,Côte de Beaune White,4.5,26,512.68,0.008777405,6
Terlan (Terlano) Terlaner Classico 1991,Terlan (Terlano),Terlaner Classico,1991,Northern Italy,White,4.5,25,234,0.019230769,30
Leroy Chassagne-Montrachet 1er Cru 'Morgeot' 2009,Leroy,Chassagne-Montrachet 1er Cru 'Morgeot',2009,Burgundy,Côte de Beaune White,4.5,31,540,0.008333333,12
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2008,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2008,Burgundy,Côte de Beaune White,4.4,201,202.8,0.021696252,13
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2008,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2008,Burgundy,Chablis,4.4,166,248.69,0.01769271,13
Gaja Gaia & Rey Langhe 2007,Gaja,Gaia & Rey Langhe,2007,Northern Italy,White,4.4,149,315.64,0.013939932,14
Château Margaux Pavillon Blanc du Château Margaux 2012,Château Margaux,Pavillon Blanc du Château Margaux,2012,Bordeaux,White,4.4,147,249.95,0.017603521,9
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2009,Bouchard Père & Fils,Corton-Charlemagne Grand Cru Blanc,2009,Burgundy,Côte de Beaune White,4.4,143,126.5,0.034782609,12
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2009,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2009,Burgundy,Côte de Beaune White,4.4,142,221.81,0.019836797,12
Domaine Leflaive Bâtard-Montrachet Grand Cru 2005,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2005,Burgundy,Côte de Beaune White,4.4,133,435,0.010114943,16
Domaine Roulot Meursault 1er Cru 'Clos des Bouchères' Monopole 2011,Domaine Roulot,Meursault 1er Cru 'Clos des Bouchères' Monopole,2011,Burgundy,Côte de Beaune White,4.4,126,270,0.016296296,10
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2012,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2012,Burgundy,Chablis,4.4,120,201.64,0.021821067,9
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2012,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2012,Burgundy,Côte de Beaune White,4.4,112,240,0.018333333,9
Château d'Yquem Y 2006,Château d'Yquem,Y,2006,Bordeaux,White,4.4,110,235.33,0.018697149,15
Château Pape Clément Pessac-Léognan Blanc 2009,Château Pape Clément,Pessac-Léognan Blanc,2009,Bordeaux,White,4.4,109,344.81,0.012760651,12
Domaine Leflaive Bâtard-Montrachet Grand Cru 2007,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2007,Burgundy,Côte de Beaune White,4.4,101,515.88,0.008529115,14
Trimbach Clos Sainte Hune Riesling Alsace 2002,Trimbach,Clos Sainte Hune Riesling Alsace,2002,Alsace,Riesling,4.4,90,201.64,0.021821067,19
Arnaud Ente Meursault 2011,Arnaud Ente,Meursault,2011,Burgundy,Côte de Beaune White,4.4,86,478.905,0.009187626,10
Peter Michael Ma Belle-Fille Chardonnay 2013,Peter Michael,Ma Belle-Fille Chardonnay,2013,Californian,Chardonnay,4.4,83,166,0.026506024,8
Château Margaux Pavillon Blanc du Château Margaux 2015,Château Margaux,Pavillon Blanc du Château Margaux,2015,Bordeaux,White,4.4,82,249.79,0.017614796,6
Arnaud Ente Meursault 'Clos des Ambres' 2010,Arnaud Ente,Meursault 'Clos des Ambres',2010,Burgundy,Côte de Beaune White,4.4,79,604.935,0.007273509,11
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2013,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2013,Burgundy,Côte de Beaune White,4.4,78,220,0.02,8
Domaine Roulot Meursault 1er Cru 'Clos des Bouchères' Monopole 2012,Domaine Roulot,Meursault 1er Cru 'Clos des Bouchères' Monopole,2012,Burgundy,Côte de Beaune White,4.4,70,270,0.016296296,9
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2014,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2014,German,Riesling,4.4,69,289.74,0.015186029,7
Trimbach Clos Sainte Hune Riesling Alsace 1999,Trimbach,Clos Sainte Hune Riesling Alsace,1999,Alsace,Riesling,4.4,68,355,0.012394366,22
Etienne Sauzet Bâtard-Montrachet Grand Cru 2008,Etienne Sauzet,Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.4,67,225,0.019555556,13
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2013,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.4,67,342.98,0.012828736,8
Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2013,Jean-Claude Ramonet,Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.4,67,423.45,0.010390837,8
Raveneau Chablis Grand Cru 'Valmur' 2009,Raveneau,Chablis Grand Cru 'Valmur',2009,Burgundy,Chablis,4.4,67,273.06,0.016113675,12
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2013,Bouchard Père & Fils,Chevalier-Montrachet Grand Cru Blanc,2013,Burgundy,Côte de Beaune White,4.4,67,317,0.013880126,8
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2007,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2007,Burgundy,Côte de Beaune White,4.4,66,348,0.012643678,14
Aubert Chardonnay Larry Hyde & Sons 2013,Aubert,Chardonnay Larry Hyde & Sons,2013,Napa Valley,Chardonnay,4.4,65,177.5,0.024788732,8
Louis Latour Bâtard-Montrachet Grand Cru 2011,Louis Latour,Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.4,65,210,0.020952381,10
Château Margaux Pavillon Blanc du Château Margaux 2016,Château Margaux,Pavillon Blanc du Château Margaux,2016,Bordeaux,White,4.4,62,251.85,0.017470717,5
Domaine Jacques Prieur Montrachet Grand Cru Blanc 2009,Domaine Jacques Prieur,Montrachet Grand Cru Blanc,2009,Burgundy,Côte de Beaune White,4.4,61,266.81,0.016491136,12
Peter Michael Ma Belle-Fille Chardonnay 2016,Peter Michael,Ma Belle-Fille Chardonnay,2016,Californian,Chardonnay,4.4,60,224,0.019642857,5
Clos Rougeard Brézé Saumur Blanc 2006,Clos Rougeard,Brézé Saumur Blanc,2006,Loire,Chenin Blanc,4.4,59,209.21,0.021031499,15
Louis Latour Bâtard-Montrachet Grand Cru 2006,Louis Latour,Bâtard-Montrachet Grand Cru,2006,Burgundy,Côte de Beaune White,4.4,57,211.67,0.020787074,15
Domaine Roulot Meursault Blanc 2015,Domaine Roulot,Meursault Blanc,2015,Burgundy,Côte de Beaune White,4.4,55,200.68,0.021925453,6
Arnaud Ente Meursault 'Clos des Ambres' 2007,Arnaud Ente,Meursault 'Clos des Ambres',2007,Burgundy,Côte de Beaune White,4.4,53,900,0.004888889,14
Domaine Henri Boillot Corton-Charlemagne Grand Cru 2008,Domaine Henri Boillot,Corton-Charlemagne Grand Cru,2008,Burgundy,Côte de Beaune White,4.4,52,242.95,0.018110722,13
Peter Michael La Carriere Chardonnay 2017,Peter Michael,La Carriere Chardonnay,2017,Californian,Chardonnay,4.4,52,196,0.02244898,4
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2005,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2005,Burgundy,Côte de Beaune White,4.4,52,372,0.011827957,16
Vincent Dauvissat Les Clos Chablís Grand Cru 2014,Vincent Dauvissat,Les Clos Chablís Grand Cru,2014,Burgundy,Chablis,4.4,51,221.81,0.019836797,7
Louis Latour Bâtard-Montrachet Grand Cru 2000,Louis Latour,Bâtard-Montrachet Grand Cru,2000,Burgundy,Côte de Beaune White,4.4,51,215,0.020465116,21
Domaine Roulot Tessons Clos de Mon Plaisir Meursault 2010,Domaine Roulot,Tessons Clos de Mon Plaisir Meursault,2010,Burgundy,Côte de Beaune White,4.4,50,277.26,0.015869581,11
Maison Pierre Overnoy Arbois Pupillin Blanc 2012,Maison Pierre Overnoy,Arbois Pupillin Blanc,2012,Jura,White,4.4,46,332.71,0.01322473,9
Sine Qua Non The Moment 2011,Sine Qua Non,The Moment,2011,Californian,White Blend,4.4,45,414,0.010628019,10
M. Chapoutier Ermitage Le Méal Blanc 2010,M. Chapoutier,Ermitage Le Méal Blanc,2010,Northern Rhône,White,4.4,40,175.475,0.025074797,11
Leroy Puligny-Montrachet Premier Cru Sous le Puits 2009,Leroy,Puligny-Montrachet Premier Cru Sous le Puits,2009,Burgundy,Côte de Beaune White,4.4,39,361.28,0.012178919,12
Château La Mission Haut-Brion Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves) 2008,Château La Mission Haut-Brion,Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves),2008,,,4.4,37,221.81,0.019836797,13
Domaine Leflaive Puligny-Montrachet 1er Cru Les Combettes 2013,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Combettes,2013,Burgundy,Côte de Beaune White,4.4,36,250,0.0176,8
Domaine Coche-Dury Meursault Blanc 2003,Domaine Coche-Dury,Meursault Blanc,2003,Burgundy,Côte de Beaune White,4.4,36,399.09,0.011025082,18
Leroy Chassagne-Montrachet Blanc 2009,Leroy,Chassagne-Montrachet Blanc,2009,Burgundy,Côte de Beaune White,4.4,36,410,0.010731707,12
Jean-Claude Ramonet Puligny-Montrachet Premier Cru 'Champs-Canet' 2013,Jean-Claude Ramonet,Puligny-Montrachet Premier Cru 'Champs-Canet',2013,Burgundy,Côte de Beaune White,4.4,32,228,0.019298246,8
Bouchard Père & Fils Montrachet Grand Cru Blanc 2006,Bouchard Père & Fils,Montrachet Grand Cru Blanc,2006,Burgundy,Côte de Beaune White,4.4,32,403.29,0.010910263,15
Sine Qua Non Kolibri 2008,Sine Qua Non,Kolibri,2008,Californian,White Blend,4.4,31,288.7,0.015240734,13
Jean-Claude Ramonet Bienvenues-Bâtard-Montrachet Grand Cru 2007,Jean-Claude Ramonet,Bienvenues-Bâtard-Montrachet Grand Cru,2007,Burgundy,Côte de Beaune White,4.4,30,504.11,0.008728254,14
Arnaud Ente Meursault 'Clos des Ambres' 2015,Arnaud Ente,Meursault 'Clos des Ambres',2015,Burgundy,Côte de Beaune White,4.4,29,688,0.006395349,6
Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2013,Faiveley,Bienvenues-Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.4,28,236,0.018644068,8
Louis Latour Bâtard-Montrachet Grand Cru 2015,Louis Latour,Bâtard-Montrachet Grand Cru,2015,Burgundy,Côte de Beaune White,4.4,27,226.84,0.019396932,6
Louis Latour Montrachet Grand Cru 2010,Louis Latour,Montrachet Grand Cru,2010,Burgundy,Côte de Beaune White,4.4,27,342.8,0.012835473,11
Trimbach Riesling Alsace Cuvée Frédéric Emile 1983,Trimbach,Riesling Alsace Cuvée Frédéric Emile,1983,Alsace,Riesling,4.4,25,245.75,0.017904374,38
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2014,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2014,Burgundy,Chablis,4.3,90,230.88,0.018624394,7
Trimbach Clos Sainte Hune Riesling Alsace 2009,Trimbach,Clos Sainte Hune Riesling Alsace,2009,Alsace,Riesling,4.3,292,201.64,0.021325134,12
Bonneau du Martray Corton-Charlemagne Grand Cru 1998,Bonneau du Martray,Corton-Charlemagne Grand Cru,1998,Burgundy,Côte de Beaune White,4.3,255,302.68,0.014206423,23
Château Margaux Pavillon Blanc du Château Margaux 2009,Château Margaux,Pavillon Blanc du Château Margaux,2009,Bordeaux,White,4.3,229,222,0.019369369,12
Chateau Montelena Chardonnay 2008,Chateau Montelena,Chardonnay,2008,Napa Valley,Chardonnay,4.3,211,117.5,0.036595745,13
Maison Pierre Overnoy Arbois Pupillin Blanc 2011,Maison Pierre Overnoy,Arbois Pupillin Blanc,2011,Jura,White,4.3,158,332.71,0.012924168,10
Château Margaux Pavillon Blanc du Château Margaux 2011,Château Margaux,Pavillon Blanc du Château Margaux,2011,Bordeaux,White,4.3,153,249.79,0.01721446,10
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2007,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2007,Burgundy,Côte de Beaune White,4.3,144,228.53,0.01881591,14
Sine Qua Non Lightmotif 2014,Sine Qua Non,Lightmotif,2014,Californian,White Blend,4.3,117,256,0.016796875,7
Egon Müller - Scharzhof Scharzhofberger Riesling Spätlese 2014,Egon Müller - Scharzhof,Scharzhofberger Riesling Spätlese,2014,German,Riesling,4.3,100,215,0.02,7
