FullName,Winery,Year,VintageRating,VintagePrice,VintageRatingPriceRatio,WineRating,WineRatingPriceRatio
Luigi Maffini Pietraincatenata Fiano 2015,Luigi Maffini,2015.0,4.1,25.0,0.164,4.0,0.16
Luis A. Rodriguez Vazquez A Teixa Ribeiro 2016,Luis A. Rodriguez Vazquez,2016.0,4.2,22.07,0.19030358,4.2,0.19030358
Luis A. Rodriguez Vazquez Viña de Martin Escolma Ribeiro 2014,Luis A. Rodriguez Vazquez,2014.0,4.3,52.7,0.081593928,4.3,0.081593928
Lukas Van Loggerenberg Kameraderie 2016,Lukas Van Loggerenberg,2016.0,4.6,35.8,0.12849162,4.4,0.122905028
Lukas Van Loggerenberg Kameraderie 2017,Lukas Van Loggerenberg,2017.0,4.3,32.99,0.130342528,4.4,0.13337375
Lukas Van Loggerenberg Trust Your Gut 2018,Lukas Van Loggerenberg,2018.0,4.1,28.15,0.145648313,4.1,0.145648313
Lungarotti Torre di Giano Vigna Il Pino Torgiano Bianco 2012,Lungarotti,2012.0,4.1,27.08,0.15140325,3.8,0.140324963
Lvnae Vermentino (Etichetta Nera/Black Label) 2017,Lvnae,2017.0,4.0,24.5,0.163265306,4.0,0.163265306
M. Chapoutier Chante-Alouette Hermitage Blanc 2012,M. Chapoutier,2012.0,4.3,56.0,0.076785714,4.2,0.075
M. Chapoutier Chante-Alouette Hermitage Blanc 2014,M. Chapoutier,2014.0,4.2,68.33,0.061466413,4.2,0.061466413
M. Chapoutier Chante-Alouette Hermitage Blanc 2015,M. Chapoutier,2015.0,4.2,63.5,0.066141732,4.2,0.066141732
M. Chapoutier Chante-Alouette Hermitage Blanc 2016,M. Chapoutier,2016.0,4.2,77.5,0.054193548,4.2,0.054193548
M. Chapoutier Chante-Alouette Hermitage Blanc 2017,M. Chapoutier,2017.0,4.3,52.0,0.082692308,4.2,0.080769231
M. Chapoutier Condrieu Invitare  2016,M. Chapoutier,2016.0,4.0,44.95,0.088987764,4.0,0.088987764
M. Chapoutier Condrieu Invitare  2017,M. Chapoutier,2017.0,4.1,43.0,0.095348837,4.0,0.093023256
M. Chapoutier Ermitage de l'Orée 1999,M. Chapoutier,1999.0,4.3,150.0,0.028666667,4.3,0.028666667
M. Chapoutier Ermitage de l'Orée 2001,M. Chapoutier,2001.0,4.2,253.33,0.016579166,4.3,0.016973908
M. Chapoutier Ermitage de l'Orée 2004,M. Chapoutier,2004.0,4.8,126.03,0.03808617,4.3,0.034118861
M. Chapoutier Ermitage de l'Orée 2006,M. Chapoutier,2006.0,4.3,167.74,0.025634911,4.3,0.025634911
M. Chapoutier Ermitage de l'Orée 2007,M. Chapoutier,2007.0,4.5,242.86,0.018529194,4.3,0.017705674
M. Chapoutier Ermitage de l'Orée 2008,M. Chapoutier,2008.0,4.3,130.0,0.033076923,4.3,0.033076923
M. Chapoutier Ermitage de l'Orée 2010,M. Chapoutier,2010.0,4.5,170.39,0.026410001,4.3,0.025236223
M. Chapoutier Ermitage de l'Orée 2011,M. Chapoutier,2011.0,4.4,156.0,0.028205128,4.3,0.027564103
M. Chapoutier Ermitage de l'Orée 2012,M. Chapoutier,2012.0,4.5,137.0,0.032846715,4.3,0.031386861
M. Chapoutier Ermitage de l'Orée 2013,M. Chapoutier,2013.0,4.5,165.0,0.027272727,4.3,0.026060606
M. Chapoutier Ermitage de l'Orée 2014,M. Chapoutier,2014.0,4.3,151.0,0.028476821,4.3,0.028476821
M. Chapoutier Ermitage de l'Orée N.V.,M. Chapoutier,2020.0,4.3,217.98,0.01972658,4.3,0.01972658
M. Chapoutier Ermitage Le Méal Blanc 2006,M. Chapoutier,2006.0,4.8,164.675,0.029148322,4.5,0.027326552
M. Chapoutier Ermitage Le Méal Blanc 2007,M. Chapoutier,2007.0,4.7,149.0,0.031543624,4.5,0.030201342
M. Chapoutier Ermitage Le Méal Blanc 2009,M. Chapoutier,2009.0,4.4,150.0,0.029333333,4.5,0.03
M. Chapoutier Ermitage Le Méal Blanc 2010,M. Chapoutier,2010.0,4.4,175.475,0.025074797,4.5,0.025644679
M. Chapoutier Ermitage Le Méal Blanc 2011,M. Chapoutier,2011.0,4.1,208.33,0.019680315,4.5,0.021600346
M. Chapoutier Ermitage Le Méal Blanc 2012,M. Chapoutier,2012.0,4.4,86.67,0.050767278,4.5,0.05192108
M. Chapoutier Ermitage Le Méal Blanc 2013,M. Chapoutier,2013.0,4.7,145.83,0.032229308,4.5,0.030857848
M. Chapoutier Saint-Joseph Les Granits Blanc 2011,M. Chapoutier,2011.0,4.1,42.0,0.097619048,4.2,0.1
M. Chapoutier Saint-Joseph Les Granits Blanc 2012,M. Chapoutier,2012.0,4.1,46.0,0.089130435,4.2,0.091304348
M. Chapoutier Saint-Joseph Les Granits Blanc 2013,M. Chapoutier,2013.0,4.1,36.67,0.111808017,4.2,0.114535042
Mac Forbes RS19 Riesling 2017,Mac Forbes,2017.0,4.0,20.08,0.199203187,4.0,0.199203187
Maçanita Branco 2015,Maçanita,2015.0,4.1,20.77,0.197400096,3.9,0.187770823
Maison Pierre Overnoy Arbois Pupillin Blanc 2006,Maison Pierre Overnoy,2006.0,4.7,352.88,0.013318975,4.3,0.012185445
Maison Pierre Overnoy Arbois Pupillin Blanc 2011,Maison Pierre Overnoy,2011.0,4.3,332.71,0.012924168,4.3,0.012924168
Maison Pierre Overnoy Arbois Pupillin Blanc 2012,Maison Pierre Overnoy,2012.0,4.4,332.71,0.01322473,4.3,0.012924168
Maison Roche de Bellene Puligny-Montrachet Vieilles Vignes 2016,Maison Roche de Bellene,2016.0,4.1,55.0,0.074545455,4.2,0.076363636
Malhadinha Nova Branco 2016,Malhadinha Nova,2016.0,4.3,20.12,0.213717694,4.2,0.208747515
Man O' War Valhalla 2014,Man O' War,2014.0,4.2,45.0,0.093333333,4.1,0.091111111
Man O' War Valhalla 2017,Man O' War,2017.0,4.0,27.18,0.147167035,4.1,0.15084621
Man O' War Valhalla 2018,Man O' War,2018.0,4.2,27.18,0.154525386,4.1,0.15084621
Manincor Eichhorn Pinot Bianco 2017,Manincor,2017.0,4.1,20.08,0.204183267,4.0,0.199203187
Manincor Le Petit 2013,Manincor,2013.0,4.3,73.76,0.05829718,4.3,0.05829718
Manincor Le Petit 2015,Manincor,2015.0,4.4,41.17,0.106873937,4.3,0.104444984
Manincor Lieben Aich 2016,Manincor,2016.0,4.1,41.17,0.099587078,4.0,0.097158125
Manincor Sophie 2015,Manincor,2015.0,4.0,23.11,0.173085244,4.0,0.173085244
Manincor Sophie 2017,Manincor,2017.0,4.1,24.37,0.168239639,4.0,0.164136233
Manincor Sophie 2018,Manincor,2018.0,4.0,41.99,0.095260776,4.0,0.095260776
Manincor Tannenberg Sauvignon Blanc 2017,Manincor,2017.0,4.0,20.08,0.199203187,3.9,0.194223108
Mar de Frades Rias Baixas Albariño Finca Valiñas 2015,Mar de Frades,2015.0,4.1,20.37,0.201276387,4.0,0.196367207
Marani Satrapezo 10 Kvevri 2015,Marani,2015.0,4.0,34.3,0.116618076,4.0,0.116618076
Marc Brédif Grande Année Vouvray 1990,Marc Brédif,1990.0,4.2,42.5,0.098823529,4.2,0.098823529
Marc Colin Chassagne-Montrachet 1er Cru Les Champs Gain 2009,Marc Colin,2009.0,4.1,88.22,0.046474722,4.3,0.048741782
Marc Colin Chassagne-Montrachet 1er Cru Les Champs Gain 2010,Marc Colin,2010.0,4.5,78.98,0.05697645,4.3,0.054444163
Marc Colin Chassagne-Montrachet 1er Cru Les Champs Gain 2015,Marc Colin,2015.0,4.5,89.99,0.050005556,4.3,0.047783087
Marc Colin Chassagne-Montrachet Les Encegnières 2015,Marc Colin,2015.0,4.3,36.97,0.116310522,4.2,0.113605626
Marc Colin Puligny-Montrachet Le Trézin 2015,Marc Colin,2015.0,4.3,37.81,0.113726527,4.2,0.111081724
Marc Colin Saint-Aubin 1er Cru En Montceau 2015,Marc Colin,2015.0,4.1,37.81,0.108436921,4.1,0.108436921
Marc Colin Saint-Aubin 1er Cru En Remilly 2013,Marc Colin,2013.0,4.1,40.33,0.101661294,4.1,0.101661294
Marc Colin Saint-Aubin 1er Cru En Remilly 2014,Marc Colin,2014.0,4.2,56.68,0.074100212,4.1,0.072335921
Marc Colin Saint-Aubin 1er Cru En Remilly 2017,Marc Colin,2017.0,4.0,33.0,0.121212121,4.1,0.124242424
Marc Colin Saint-Aubin 1er Cru La Chatenière 2015,Marc Colin,2015.0,4.2,33.61,0.124962809,4.1,0.121987504
Marc Colin Saint-Aubin 1er Cru La Chatenière 2016,Marc Colin,2016.0,4.2,33.61,0.124962809,4.1,0.121987504
Marc Colin Saint-Aubin 1er Cru La Chatenière 2017,Marc Colin,2017.0,4.1,37.81,0.108436921,4.1,0.108436921
Marc Colin Saint-Aubin La Fontenotte 2015,Marc Colin,2015.0,4.1,22.68,0.180776014,3.9,0.171957672
Marc Kreydenweiss Kastelberg Grand Cru 2013,Marc Kreydenweiss,2013.0,4.2,55.41,0.075798592,4.1,0.073993864
Marc Kreydenweiss Kastelberg Grand Cru 2014,Marc Kreydenweiss,2014.0,4.0,55.41,0.072189136,4.1,0.073993864
Marc Kreydenweiss Kastelberg Grand Cru 2016,Marc Kreydenweiss,2016.0,4.2,36.13,0.116246886,4.1,0.113479103
Marc Kreydenweiss Kritt Gewürztraminer 2017,Marc Kreydenweiss,2017.0,4.1,21.38,0.191768007,4.0,0.187090739
Marc Kreydenweiss Wiebelsberg Grand Cru 2010,Marc Kreydenweiss,2010.0,4.0,25.12,0.159235669,4.1,0.163216561
Marc Kreydenweiss Wiebelsberg Grand Cru 2014,Marc Kreydenweiss,2014.0,4.2,26.47,0.158670193,4.1,0.154892331
Marc Kreydenweiss Wiebelsberg Grand Cru 2016,Marc Kreydenweiss,2016.0,4.1,23.53,0.174245644,4.1,0.174245644
Marc Sorrel Les Rocoules Hermitage Blanc 2011,Marc Sorrel,2011.0,4.1,85.0,0.048235294,4.0,0.047058824
Marcassin Marcassin Vineyard Chardonnay 2006,Marcassin,2006.0,4.5,510.0,0.008823529,4.6,0.009019608
Marcassin Marcassin Vineyard Chardonnay 2008,Marcassin,2008.0,4.6,464.68,0.009899286,4.6,0.009899286
Marcassin Marcassin Vineyard Chardonnay 2012,Marcassin,2012.0,4.6,568.0,0.008098592,4.6,0.008098592
Marcassin Marcassin Vineyard Chardonnay 2013,Marcassin,2013.0,4.8,448.0,0.010714286,4.6,0.010267857
Marcassin Three Sisters Vineyard Chardonnay 2006,Marcassin,2006.0,4.2,332.0,0.012650602,4.4,0.013253012
Marcel Deiss Alsace Grand Cru Schoenenbourg 2003,Marcel Deiss,2003.0,4.3,71.16,0.060427206,4.3,0.060427206
Marcel Deiss Alsace Grand Cru Schoenenbourg 2008,Marcel Deiss,2008.0,4.2,80.66,0.052070419,4.3,0.053310191
Marcel Deiss Alsace Grand Cru Schoenenbourg 2009,Marcel Deiss,2009.0,4.4,70.58,0.062340606,4.3,0.060923774
Marcel Deiss Alsace Grand Cru Schoenenbourg 2011,Marcel Deiss,2011.0,4.3,52.09,0.082549434,4.3,0.082549434
Marcel Deiss Alsace Grand Cru Schoenenbourg 2012,Marcel Deiss,2012.0,4.4,76.04,0.057864282,4.3,0.056549185
Marcel Deiss Alsace Grand Cru Schoenenbourg 2013,Marcel Deiss,2013.0,4.2,54.61,0.076908991,4.3,0.078740157
Marcel Deiss Alsace Grand Cru Schoenenbourg 2014,Marcel Deiss,2014.0,4.6,54.53,0.084357235,4.3,0.078855676
Marcel Deiss Burg 2008,Marcel Deiss,2008.0,4.3,45.37,0.094776284,4.1,0.090368085
Marcel Deiss Burg 2009,Marcel Deiss,2009.0,4.0,37.5,0.106666667,4.1,0.109333333
Marcel Deiss Burg 2010,Marcel Deiss,2010.0,4.1,38.33,0.106965823,4.1,0.106965823
Marcel Deiss Burg 2011,Marcel Deiss,2011.0,4.0,42.51,0.094095507,4.1,0.096447895
Marcel Deiss Burg 2012,Marcel Deiss,2012.0,4.2,28.99,0.144877544,4.1,0.141428079
Marcel Deiss Engelgarten Le Jardin des Anges 2016,Marcel Deiss,2016.0,4.2,24.28,0.172981878,4.1,0.168863262
Marcel Deiss Gewürztraminer Alsace 2015,Marcel Deiss,2015.0,4.0,29.0,0.137931034,3.9,0.134482759
Marcel Deiss Grasberg 2005,Marcel Deiss,2005.0,4.1,35.29,0.116180221,4.1,0.116180221
Marcel Deiss Grasberg 2011,Marcel Deiss,2011.0,4.1,35.95,0.114047288,4.1,0.114047288
Marcel Deiss Grasberg 2012,Marcel Deiss,2012.0,4.1,28.99,0.141428079,4.1,0.141428079
Marcel Deiss Grasberg 2013,Marcel Deiss,2013.0,4.0,29.41,0.13600816,4.1,0.139408365
Marcel Deiss Grasberg 2014,Marcel Deiss,2014.0,4.3,29.41,0.146208773,4.1,0.139408365
Marcel Deiss Gruenspiel 2011,Marcel Deiss,2011.0,4.0,34.24,0.11682243,4.0,0.11682243
Marcel Deiss Gruenspiel 2013,Marcel Deiss,2013.0,4.0,26.05,0.153550864,4.0,0.153550864
Marcel Deiss Huebuhl 2009,Marcel Deiss,2009.0,4.0,30.83,0.129743756,4.1,0.13298735
Marcel Deiss Langenberg La Longue Colline 2011,Marcel Deiss,2011.0,4.1,36.97,0.11090073,4.0,0.108195834
Marcel Deiss Mambourg Grand Cru 2004,Marcel Deiss,2004.0,4.3,55.45,0.07754734,4.2,0.075743913
Marcel Deiss Mambourg Grand Cru 2009,Marcel Deiss,2009.0,4.0,61.67,0.064861359,4.2,0.068104427
Marcel Deiss Mambourg Grand Cru 2011,Marcel Deiss,2011.0,4.1,52.09,0.078709925,4.2,0.080629679
Marcel Deiss Mambourg Grand Cru 2012,Marcel Deiss,2012.0,4.4,52.09,0.084469188,4.2,0.080629679
Marcel Deiss Mambourg Grand Cru 2013,Marcel Deiss,2013.0,4.2,79.0,0.053164557,4.2,0.053164557
Marcel Deiss Mambourg Grand Cru 2014,Marcel Deiss,2014.0,4.0,54.61,0.073246658,4.2,0.076908991
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2007,Marcel Deiss,2007.0,4.3,85.7,0.050175029,4.4,0.05134189
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2009,Marcel Deiss,2009.0,4.3,48.73,0.08824133,4.4,0.090293454
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2010,Marcel Deiss,2010.0,4.4,66.67,0.0659967,4.4,0.0659967
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2011,Marcel Deiss,2011.0,4.3,49.57,0.086746016,4.4,0.088763365
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2012,Marcel Deiss,2012.0,4.4,49.57,0.088763365,4.4,0.088763365
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2013,Marcel Deiss,2013.0,4.0,49.57,0.080693968,4.4,0.088763365
Marcel Deiss Riesling Alsace Grand Cru 'Altenberg de Bergheim' 2015,Marcel Deiss,2015.0,4.0,57.97,0.069001208,4.4,0.075901328
Marcel Deiss Rotenberg Alsace 1er Cru 2011,Marcel Deiss,2011.0,4.0,31.67,0.126302494,4.1,0.129460057
Marcel Deiss Rotenberg Alsace 1er Cru 2014,Marcel Deiss,2014.0,4.1,31.67,0.129460057,4.1,0.129460057
Marcel Deiss Schoffweg (Le Chemin des Brebis) 2014,Marcel Deiss,2014.0,4.1,29.41,0.139408365,3.9,0.132607956
Marcel et Blanche Fèvre Chablis Grand Cru  'Les Preuses' 2015,Marcel et Blanche Fèvre,2015.0,4.1,60.0,0.068333333,4.2,0.07
Marcel et Blanche Fèvre Chablis Grand Cru  'Les Preuses' 2016,Marcel et Blanche Fèvre,2016.0,4.4,56.0,0.078571429,4.2,0.075
Marcel et Blanche Fèvre Chablis Grand Cru  'Les Preuses' 2017,Marcel et Blanche Fèvre,2017.0,4.1,36.67,0.111808017,4.2,0.114535042
Marchand & Burch Chardonnay 2016,Marchand & Burch,2016.0,4.2,32.95,0.127465857,4.0,0.121396055
Marchesi di Gresy Langhe Chardonnay 2017,Marchesi di Gresy,2017.0,4.0,29.0,0.137931034,3.7,0.127586207
Marchesi di Gresy Langhe Grésy Chardonnay 2016,Marchesi di Gresy,2016.0,4.0,34.33,0.116516167,4.0,0.116516167
Marchesi Incisa della Rocchetta Roero Arneis 2015,Marchesi Incisa della Rocchetta,2015.0,4.0,24.95,0.160320641,3.9,0.156312625
Marco de Bartoli Integer Zibibbo 2017,Marco de Bartoli,2017.0,4.0,29.25,0.136752137,3.9,0.133333333
Marco de Bartoli Integer Zibibbo 2018,Marco de Bartoli,2018.0,4.1,25.58,0.16028147,3.9,0.152462862
Marimar Estate Don Miguel Vineyard Acero Unoaked Chardonnay 2014,Marimar Estate,2014.0,4.0,27.95,0.143112701,4.0,0.143112701
Marimar Estate Don Miguel Vineyard Acero Unoaked Chardonnay 2017,Marimar Estate,2017.0,4.2,29.99,0.140046682,4.0,0.133377793
Marimar Estate Don Miguel Vineyard Albariño 2016,Marimar Estate,2016.0,4.0,21.89,0.182731841,4.0,0.182731841
Marimar Estate Don Miguel Vineyard La Masía Chardonnay 2014,Marimar Estate,2014.0,4.2,28.48,0.14747191,4.1,0.143960674
Marimar Estate Don Miguel Vineyard La Masía Chardonnay 2017,Marimar Estate,2017.0,4.1,29.99,0.136712237,4.1,0.136712237
Marina Coppi Fausto 2012,Marina Coppi,2012.0,4.0,77.85,0.051380861,4.0,0.051380861
Marina Coppi Fausto 2013,Marina Coppi,2013.0,4.1,51.97,0.078891668,4.0,0.076967481
Marina Coppi Fausto 2014,Marina Coppi,2014.0,4.0,28.95,0.138169257,4.0,0.138169257
Marina Coppi Fausto 2015,Marina Coppi,2015.0,4.0,32.53,0.122963418,4.0,0.122963418
Marisa Cuomo Fiorduva Costa d'Amalfi 2016,Marisa Cuomo,2016.0,4.4,78.74,0.055880112,4.4,0.055880112
Marisa Cuomo Fiorduva Costa d'Amalfi 2017,Marisa Cuomo,2017.0,4.5,52.29,0.08605852,4.4,0.084146108
Marisa Cuomo Furore Costa d'Amalfi Bianco 2018,Marisa Cuomo,2018.0,4.1,20.72,0.197876448,3.9,0.188223938
Marisa Cuomo Ravello Costa d'Amalfi 2018,Marisa Cuomo,2018.0,4.0,20.41,0.195982362,3.9,0.191082803
Marjan Simčič Chardonnay Opoka 2016,Marjan Simčič,2016.0,4.1,33.0,0.124242424,4.0,0.121212121
Marjan Simčič Sauvignon Blanc Opoka 2016,Marjan Simčič,2016.0,4.2,33.0,0.127272727,4.1,0.124242424
Markus Huber Ried Alte Setzen Erste Lage Grüner Veltliner 2013,Markus Huber,2013.0,4.0,23.7,0.168776371,3.8,0.160337553
Markus Molitor Kinheimer Hubertuslay Riesling Auslese 2016,Markus Molitor,2016.0,4.0,35.29,0.113346557,4.2,0.119013885
Markus Molitor Mosel Alte Reben Riesling 2015,Markus Molitor,2015.0,4.1,25.24,0.162440571,4.0,0.158478605
Markus Molitor Ürziger Würzgarten Riesling Spätlese 2013,Markus Molitor,2013.0,4.3,177.68,0.02420081,4.1,0.023075191
Markus Molitor Wehlener Sonnenuhr Riesling Auslese 2016,Markus Molitor,2016.0,4.1,78.33,0.052342653,4.4,0.056172603
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2015,Markus Molitor,2015.0,4.5,68.68,0.065521258,4.3,0.062609202
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2016,Markus Molitor,2016.0,4.3,86.67,0.049613476,4.3,0.049613476
Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** 2017,Markus Molitor,2017.0,4.2,41.08,0.102239533,4.3,0.104673807
Markus Molitor Zeltinger Sonnenuhr Riesling Spätlese 2015,Markus Molitor,2015.0,4.0,32.0,0.125,4.0,0.125
Marqués de Murrieta Capellanía 2014,Marqués de Murrieta,2014.0,4.1,22.95,0.178649237,4.0,0.174291939
Marqués de Murrieta Capellanía 2015,Marqués de Murrieta,2015.0,4.1,23.0,0.17826087,4.0,0.173913043
Marqués de Murrieta Castillo Ygay Gran Reserva Especial Blanco 1986,Marqués de Murrieta,1986.0,4.7,599.0,0.007846411,4.6,0.007679466
Marqués de Riscal Barón de Chirel Verdejo Viñas Centenarias 2015,Marqués de Riscal,2015.0,4.2,32.81,0.128009753,4.1,0.124961902
Marqués de Riscal Barón de Chirel Verdejo Viñas Centenarias 2016,Marqués de Riscal,2016.0,4.2,37.765,0.111214087,4.1,0.108566133
Marqués de Riscal Limousin 2017,Marqués de Riscal,2017.0,4.0,17.18,0.232828871,3.7,0.215366705
Martha Stoumen Post Flirtation White 2018,Martha Stoumen,2018.0,4.2,27.0,0.155555556,4.1,0.151851852
Martí Fabra Masia Carreras Empordà Blanco 2013,Martí Fabra,2013.0,4.2,21.09,0.199146515,4.2,0.199146515
Martin Codax Rías Baixas Albariño Organistrum 2015,Martin Codax,2015.0,4.0,20.5,0.195121951,4.0,0.195121951
Martin Codax Rias Baixas Albarino Vindel 2015,Martin Codax,2015.0,4.0,22.9,0.174672489,4.0,0.174672489
Mas de Daumas Gassac Blanc 2014,Mas de Daumas Gassac,2014.0,4.1,30.05,0.136439268,4.1,0.136439268
Mas de Daumas Gassac Blanc 2016,Mas de Daumas Gassac,2016.0,4.1,32.0,0.128125,4.1,0.128125
Mas de Daumas Gassac Blanc 2017,Mas de Daumas Gassac,2017.0,4.0,35.0,0.114285714,4.1,0.117142857
Mas de Daumas Gassac Blanc 2018,Mas de Daumas Gassac,2018.0,4.2,36.5,0.115068493,4.1,0.112328767
Mas d'en Gil Coma Blanca Priorat 2015,Mas d'en Gil,2015.0,4.2,31.58,0.132995567,4.0,0.126662445
Mas Jullien Blanc 2006,Mas Jullien,2006.0,4.0,40.33,0.099181751,4.0,0.099181751
Mas Jullien Blanc 2013,Mas Jullien,2013.0,4.0,23.53,0.16999575,4.0,0.16999575
Mas Jullien Blanc 2016,Mas Jullien,2016.0,4.0,26.89,0.148754184,4.0,0.148754184
Masciarelli Marina Cvetić Chardonnay 2017,Masciarelli,2017.0,4.1,22.09,0.185604346,4.2,0.190131281
Masciarelli Marina Cvetić Riserva Trebbiano 2017,Masciarelli,2017.0,4.3,24.37,0.176446451,4.2,0.172343045
Maso Furli Vigneti delle Dolomiti Manzoni Bianco 2016,Maso Furli,2016.0,4.1,25.0,0.164,3.9,0.156
Matarromera Verdejo 2016,Matarromera,2016.0,4.0,20.08,0.199203187,4.1,0.204183267
Matassa Blossom Blanc 2018,Matassa,2018.0,4.3,28.16,0.152698864,4.1,0.145596591
Matassa Cuvée Alexandria 2018,Matassa,2018.0,4.3,30.36,0.141633729,3.9,0.128458498
Matassa Cuvée Marguerite 2018,Matassa,2018.0,4.3,28.82,0.149201943,4.0,0.138792505
Matías Riccitelli Sémillon Old Vines 2017,Matías Riccitelli,2017.0,4.1,36.3,0.112947658,4.1,0.112947658
Matrot La Quintessence Puligny Montrachet 1er Cru 2014,Matrot,2014.0,4.2,52.5,0.08,4.2,0.08
Matrot Les Chalumeaux Puligny-Montrachet 1er Cru 2010,Matrot,2010.0,4.1,52.0,0.078846154,4.2,0.080769231
Matrot Les Chalumeaux Puligny-Montrachet 1er Cru 2015,Matrot,2015.0,4.4,50.0,0.088,4.2,0.084
Matrot Meursault 1er Cru 'Charmes' 2013,Matrot,2013.0,4.0,69.95,0.057183703,4.1,0.058613295
Matrot Meursault Blanc 2015,Matrot,2015.0,4.1,47.59,0.086152553,4.1,0.086152553
Matrot Meursault Blanc 2016,Matrot,2016.0,4.1,43.0,0.095348837,4.1,0.095348837
Matrot Meursault Blanc 2017,Matrot,2017.0,4.2,37.6,0.111702128,4.1,0.109042553
Matrot Meursault Perrières 1er Cru 2013,Matrot,2013.0,4.2,115.0,0.036521739,4.2,0.036521739
Matrot Meursault-Blagny 1er Cru 2006,Matrot,2006.0,4.2,43.62,0.096286107,4.1,0.093993581
Matrot Meursault-Blagny 1er Cru 2010,Matrot,2010.0,4.2,43.5,0.096551724,4.1,0.094252874
Matrot Meursault-Blagny 1er Cru 2014,Matrot,2014.0,4.0,49.0,0.081632653,4.1,0.083673469
Matrot Meursault-Blagny 1er Cru 2015,Matrot,2015.0,4.2,62.58,0.067114094,4.1,0.065516139
Matrot Meursault-Blagny 1er Cru 2016,Matrot,2016.0,4.2,61.67,0.068104427,4.1,0.066482893
Matteo Correggia Langhe Sauvignon 2016,Matteo Correggia,2016.0,4.0,22.61,0.17691287,3.8,0.168067227
Matthew Van Heerden Chardonnay 2016,Matthew Van Heerden,2016.0,4.3,30.0,0.143333333,4.3,0.143333333
Matthiasson Harms Vineyard Chardonnay 2016,Matthiasson,2016.0,4.1,45.0,0.091111111,4.1,0.091111111
Matthiasson Linda Vista Vineyard Chardonnay 2017,Matthiasson,2017.0,4.0,30.0,0.133333333,4.0,0.133333333
Matthiasson White 2017,Matthiasson,2017.0,4.1,45.0,0.091111111,4.0,0.088888889
Mauro Estévez Vino de Autor Ribeiro Blanco 2017,Mauro Estévez,2017.0,4.1,21.0,0.195238095,4.1,0.195238095
Mauro Godello Blanco 2014,Mauro,2014.0,4.2,45.99,0.091324201,4.2,0.091324201
Mauro Godello Blanco 2015,Mauro,2015.0,4.3,45.99,0.093498587,4.2,0.091324201
Mauro Godello Blanco 2016,Mauro,2016.0,4.1,55.1,0.074410163,4.2,0.076225045
Mauro Godello Blanco 2017,Mauro,2017.0,4.3,31.31,0.137336314,4.2,0.134142447
Maxime Magnon La Bégou White 2016,Maxime Magnon,2016.0,4.1,22.68,0.180776014,4.1,0.180776014
Maxime Magnon La Bégou White 2017,Maxime Magnon,2017.0,4.2,30.6,0.137254902,4.1,0.133986928
Maxime Magnon La Bégou White 2018,Maxime Magnon,2018.0,4.2,21.76,0.193014706,4.1,0.188419118
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Kabinett 2014,Maximin Grünhaus,2014.0,4.1,21.9,0.187214612,4.0,0.182648402
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Kabinett 2016,Maximin Grünhaus,2016.0,4.0,33.8,0.118343195,4.0,0.118343195
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Kabinett 2017,Maximin Grünhaus,2017.0,4.0,38.04,0.105152471,4.0,0.105152471
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Spätlese 2015,Maximin Grünhaus,2015.0,4.0,48.0,0.083333333,4.1,0.085416667
Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Spätlese 2017,Maximin Grünhaus,2017.0,4.4,38.04,0.115667718,4.1,0.107781283
Mayacamas Chardonnay 2016,Mayacamas,2016.0,4.0,46.95,0.085197018,4.1,0.087326944
Mayacamas Chardonnay 2017,Mayacamas,2017.0,4.4,49.5,0.088888889,4.1,0.082828283
Mchenry Hohnen Burnside Vineyard Chardonnay 2015,Mchenry Hohnen,2015.0,4.2,23.95,0.175365344,4.1,0.171189979
Meerlust Chardonnay 2017,Meerlust,2017.0,4.2,23.99,0.175072947,4.0,0.16673614
Meneghetti White 2017,Meneghetti,2017.0,4.3,29.54,0.145565335,4.2,0.142180095
Méo-Camuzet Bourgogne Hautes-Côtes de Nuits Clos Saint-Philibert Monopole Blanc 2016,Méo-Camuzet,2016.0,4.2,33.0,0.127272727,4.0,0.121212121
Méo-Camuzet Corton-Charlemagne Grand Cru 2011,Méo-Camuzet,2011.0,4.2,169.0,0.024852071,4.3,0.025443787
Merlin Mâcon la Roche Vineuse 'Les Cras' 2016,Merlin,2016.0,4.1,29.98,0.136757839,4.0,0.133422282
Merlin Vieilles Vignes Mâcon La Roche Vineuse 2012,Merlin,2012.0,4.0,20.5,0.195121951,3.8,0.185365854
